title,link,provider,subtitle,price,sold,id
Pharmacy Assistant Training Course - Level 3 CPD Accredited,https://www.reed.co.uk/courses/pharmacy-assistant-training-course-level-3-cpd-accredited/230302#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,106,230302
Mental Health and Young People in Schools - Level 3 CPD Accredited & Certified Course,https://www.reed.co.uk/courses/mental-health-and-young-people-in-schools-level-3-cpd-accredited-certified-course/193565#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,347,193565
Residential Lettings Course,https://www.reed.co.uk/courses/residential-lettings-course/246727#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,"Enrol here and receive your online training, tutor support, PDF certificate and more",19.0,51,246727
Recruitment Consultant Course,https://www.reed.co.uk/courses/recruitment-consultant-course/57541#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,1459,57541
Horse Care & Stable Management Course,https://www.reed.co.uk/courses/horse-care-stable-management-course/67044#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,452,67044
Mental Health Support Worker Course - Level 3 CPD Accredited & Certified Course,https://www.reed.co.uk/courses/mental-health-support-worker-course-level-3-cpd-accredited-certified-course/70974#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,917,70974
Teaching Phonics Course,https://www.reed.co.uk/courses/teaching-phonics-course/71725#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,658,71725
Functional Skills English Practice,https://www.reed.co.uk/courses/functional-skills-english-practice/230081#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,112,230081
Child Playwork Level 3 Course - Fully CPD Accredited & Certified - Only Â£15,https://www.reed.co.uk/courses/child-playwork-level-3-course-fully-cpd-accredited-certified-only-15/197712#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,15.0,62,197712
Tax Accounting 2019,https://www.reed.co.uk/courses/tax-accounting-2019/247639#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,"Online training materials, 12 months unlimited access, tutor support and Final Exam included ",24.0,30,247639
Animal Care Level 3 Course - Fully CPD Accredited & Certified - Only Â£15,https://www.reed.co.uk/courses/animal-care-level-3-course-fully-cpd-accredited-certified-only-15/57567#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,15.0,1747,57567
SEN Teaching Course - Level 3 - CPD Accredited,https://www.reed.co.uk/courses/sen-teaching-course-level-3-cpd-accredited/57658#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,1734,57658
Understanding Domestic Violence & Abuse,https://www.reed.co.uk/courses/understanding-domestic-violence-abuse/67899#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,14.0,207,67899
Bereavement Counselling Course - Level 3 CPD Accredited ,https://www.reed.co.uk/courses/bereavement-counselling-course-level-3-cpd-accredited/230011#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,104,230011
Cattery Management Course - Level 3 CPD Accredited Course,https://www.reed.co.uk/courses/cattery-management-course-level-3-cpd-accredited-course/230036#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,117,230036
Mental Health and Work Course - Level 3 CPD Accredited,https://www.reed.co.uk/courses/mental-health-and-work-course-level-3-cpd-accredited/230110#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,82,230110
Retail Assistant and Personal Shopper Course - Level 3 CPD Accredited,https://www.reed.co.uk/courses/retail-assistant-and-personal-shopper-course-level-3-cpd-accredited/230311#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,36,230311
Aromatherapy Course,https://www.reed.co.uk/courses/aromatherapy-course/193086#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,86,193086
SEN Higher Level 5 Advanced Course and Certificate*,https://www.reed.co.uk/courses/sen-higher-level-5-advanced-course-and-certificate/241815#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Take Your Learning Further with Advanced Training in SEN,39.0,78,241815
Estate Agency Management Advanced Course and Certificate,https://www.reed.co.uk/courses/estate-agency-management-advanced-course-and-certificate/245017#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Final Exam and PDF Certificate Included,24.0,30,245017
Residential Property Sales Course,https://www.reed.co.uk/courses/residential-property-sales-course/246728#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,"Register now and receive your online training, tutor support, PDF certificate and more ",19.0,30,246728
Payroll Systems Administration 2019 Training,https://www.reed.co.uk/courses/payroll-systems-administration-2019-training/247638#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,"Online training, 12 months unlimited access, tutor support and final exam included ",24.0,48,247638
Counselling in Schools Training and Level 3 CPD Certificate ,https://www.reed.co.uk/courses/counselling-in-schools-training-and-level-3-cpd-certificate/248618#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,12 months unlimited access | Level 3 CPD Certificate | Tutor Support and More,19.0,35,248618
Hairdressing and Management Level 4 Course | Accredited Certification CPD ,https://www.reed.co.uk/courses/hairdressing-and-management-level-4-course--accredited-certification-cpd/212434#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,88,212434
Introduction to Nursing Course - Level 3 Accredited Certificate ,https://www.reed.co.uk/courses/introduction-to-nursing-course-level-3-accredited-certificate/212443#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,32,212443
Animal Management Course,https://www.reed.co.uk/courses/animal-management-course/57565#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,168,57565
First Aid at Work Course,https://www.reed.co.uk/courses/first-aid-at-work-course/71189#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,12.95,1349,71189
Classroom Behaviour Management Course - Level 3 CPD Accredited ,https://www.reed.co.uk/courses/classroom-behaviour-management-course-level-3-cpd-accredited/77566#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,195,77566
Animal Assisted Therapy Course,https://www.reed.co.uk/courses/animal-assisted-therapy-course/97792#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,165,97792
Profound and Multiple Learning Difficulties (PMLD) Course - Level 3 CPD Accredited,https://www.reed.co.uk/courses/profound-and-multiple-learning-difficulties-pmld-course-level-3-cpd-accredited/230304#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,14.0,80,230304
Wildlife Rehabilitation Training Course - Level 3 CPD Certified,https://www.reed.co.uk/courses/wildlife-rehabilitation-training-course-level-3-cpd-certified/230333#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,69,230333
Learning English GCSE Course,https://www.reed.co.uk/courses/learning-english-gcse-course/187492#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,279,187492
Sociology Course - Level 3 - CPD Accredited Course ,https://www.reed.co.uk/courses/sociology-course-level-3-cpd-accredited-course/206598#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,130,206598
Midwifery Level 3 Course - CPD Accredited Certificate,https://www.reed.co.uk/courses/midwifery-level-3-course-cpd-accredited-certificate/212450#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,92,212450
"Sage 50 Accounts Course - Level 1, 2 & 3",https://www.reed.co.uk/courses/sage-50-accounts-course-level-1-2-3/57538#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,3447,57538
Introduction to Law Course - Level 3 CPD Accredited ,https://www.reed.co.uk/courses/introduction-to-law-course-level-3-cpd-accredited/72617#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,365,72617
Equine Behaviour and Psychology Course,https://www.reed.co.uk/courses/equine-behaviour-and-psychology-course/98254#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,29.0,130,98254
Post-Traumatic Stress Disorder (PTSD) Counselling Accredited Course ,https://www.reed.co.uk/courses/post-traumatic-stress-disorder-ptsd-counselling-accredited-course/120290#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,24.0,314,120290
Childminding Course - CPD Accredited Course and Certificate*,https://www.reed.co.uk/courses/childminding-course-cpd-accredited-course-and-certificate/142467#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,14.0,144,142467
Aromatherapy and Naturotherapy Course  - Level 3 CPD Accredited,https://www.reed.co.uk/courses/aromatherapy-and-naturotherapy-course-level-3-cpd-accredited/229999#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,29.0,57,229999
Career Coaching Course - Level 3 CPD Accredited ,https://www.reed.co.uk/courses/career-coaching-course-level-3-cpd-accredited/230031#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,14.0,60,230031
Health and Social Care Management Level 5 Course - CPD Accredited ,https://www.reed.co.uk/courses/health-and-social-care-management-level-5-course-cpd-accredited/230085#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,49.0,56,230085
Pilates Training Course - Level 3 CPD Accredited,https://www.reed.co.uk/courses/pilates-training-course-level-3-cpd-accredited/230303#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,73,230303
PA and Personal Assistant Skills Course,https://www.reed.co.uk/courses/pa-and-personal-assistant-skills-course/188402#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,132,188402
Specialist Massage Therapy - Level 3 CPD Certificate,https://www.reed.co.uk/courses/specialist-massage-therapy-level-3-cpd-certificate/192103#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,45,192103
Midday Supervisor in Schools Course - Level 3 CPD Accredited,https://www.reed.co.uk/courses/midday-supervisor-in-schools-course-level-3-cpd-accredited/196293#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,73,196293
Medical Secretary Level 3 Course,https://www.reed.co.uk/courses/medical-secretary-level-3-course/109372#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,201,109372
Recruitment and Social Media Course,https://www.reed.co.uk/courses/recruitment-and-social-media-course/246731#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,"Enrol today and receive your online training, tutor support, PDF certificate and more",14.99,31,246731
Criminal Psychology Course,https://www.reed.co.uk/courses/criminal-psychology-course/98756#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,230,98756
Dog Grooming Course - Level 3 CPD Accredited ,https://www.reed.co.uk/courses/dog-grooming-course-level-3-cpd-accredited/57549#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,14.0,516,57549
Air Cabin Crew Level 3 Course - CPD Accredited ,https://www.reed.co.uk/courses/air-cabin-crew-level-3-course-cpd-accredited/57568#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,15.0,211,57568
"Microsoft Excel 3 Course Bundle â  Basic, Intermediate & Advanced Courses - Only Â£22",https://www.reed.co.uk/courses/microsoft-excel-3-course-bundle--basic-intermediate-advanced-courses-only-22/67735#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,"Excel Beginner, Excel Intermediate and Excel Advanced Course, ",22.0,967,67735
Parental Mental Health & Child Protection,https://www.reed.co.uk/courses/parental-mental-health-child-protection/67898#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,14.0,182,67898
Health and Social Care Advanced Course - Level 4 CPD Accredited & Certified ,https://www.reed.co.uk/courses/health-and-social-care-advanced-course-level-4-cpd-accredited-certified/71169#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,29.0,465,71169
Business Management Consultancy - Level 3 CPD Accredited ,https://www.reed.co.uk/courses/business-management-consultancy-level-3-cpd-accredited/79415#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,81,79415
"TEFL Level 2, 3 and 4 Bundle ",https://www.reed.co.uk/courses/tefl-level-2-3-and-4-bundle/81949#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,49.0,101,81949
Veterinary Nursing â Level 2 Accredited Course ,https://www.reed.co.uk/courses/veterinary-nursing--level-2-accredited-course/120296#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,15.0,263,120296
Anger Management Counselling Course - New and Accredited Course,https://www.reed.co.uk/courses/anger-management-counselling-course-new-and-accredited-course/142470#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,14.0,80,142470
Legal Secretary & English Law Course - Level 3 CPD Accredited & Certified - Only Â£29,https://www.reed.co.uk/courses/legal-secretary-english-law-course-level-3-cpd-accredited-certified-only-29/165608#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,29.0,281,165608
Cabin Crew Customer Service Course Level 3 CPD Accredited,https://www.reed.co.uk/courses/cabin-crew-customer-service-course-level-3-cpd-accredited/237276#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,"CPD course, Online Learning, Tutor Support and Final Exam included",15.0,1,237276
Accounting Level 2 Introductory Course and Accredited Certificate ,https://www.reed.co.uk/courses/accounting-level-2-introductory-course-and-accredited-certificate/241814#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Online Accredited Training for Introductory Accounts,14.0,10,241814
EYFS Teaching Course - Level 3 CPD Accredited Course,https://www.reed.co.uk/courses/eyfs-teaching-course-level-3-cpd-accredited-course/194343#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,202,194343
Home Education Teaching Course,https://www.reed.co.uk/courses/home-education-teaching-course/194344#/courses/oplex-careers/p630?sortby=MostPopular,Oplex Careers,Summary,19.0,25,194344
Resourcing and Managing Talent Course,https://www.reed.co.uk/courses/resourcing-and-managing-talent-course/246730#/courses/oplex-careers/p630?pageno=2&sortby=MostPopular,Oplex Careers,Start on your online training today and receive tutor support your PDF certificate and more ,19.0,7,246730
SEN Support Worker Course - Accredited Course and Certificate Â£24,https://www.reed.co.uk/courses/sen-support-worker-course-accredited-course-and-certificate-24/208650#/courses/oplex-careers/p630?pageno=2&sortby=MostPopular,Oplex Careers,Summary,24.0,144,208650
British Citizenship Training Course ,https://www.reed.co.uk/courses/british-citizenship-training-course/212439#/courses/oplex-careers/p630?pageno=2&sortby=MostPopular,Oplex Careers,Preparation for Registration or Naturalisation ,19.0,10,212439
Data Protection Course - Level 3 CPD Accredited ,https://www.reed.co.uk/courses/data-protection-course-level-3-cpd-accredited/57550#/courses/oplex-careers/p630?pageno=2&sortby=MostPopular,Oplex Careers,Summary,14.0,254,57550
Customer Service Level 3 CPD Accredited Course,https://www.reed.co.uk/courses/customer-service-level-3-cpd-accredited-course/57551#/courses/oplex-careers/p630?pageno=2&sortby=MostPopular,Oplex Careers,Summary,15.0,259,57551
Animal Psychology - Level 3 CPD Accredited Course,https://www.reed.co.uk/courses/animal-psychology-level-3-cpd-accredited-course/57563#/courses/oplex-careers/p630?pageno=2&sortby=MostPopular,Oplex Careers,Summary,19.0,121,57563
Caring and Support for the Elderly - Level 3 CPD Accredited,https://www.reed.co.uk/courses/caring-and-support-for-the-elderly-level-3-cpd-accredited/70973#/courses/oplex-careers/p630?pageno=2&sortby=MostPopular,Oplex Careers,Summary,19.0,31,70973
